Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/08  14:00:00,30.7625,34.947165501177348,34.73587299917379,48.30457586656996 
 01/08  15:00:00,30.925,35.80665756300576,35.63386470609508,45.94618092418597 
 01/08  16:00:00,30.375,36.29331258129715,36.204335801113447,44.52549930539645 
 01/08  17:00:00,29.375,35.82669294754072,35.87815584662566,45.334276936475458 
 01/08  18:00:00,28.375,34.46589083089801,34.602965295853199,48.68651731554715 
 01/08  19:00:00,27.812500000000005,32.762481665339368,32.87593647700717,53.634444407740108 
 01/08  20:00:00,27.45,31.124409388332059,31.222009533878035,58.92452201191954 
 01/08  21:00:00,27.1125,29.6700819376475,29.755621048109857,64.1377957474907 
 01/08  22:00:00,27.0,28.41931911411609,28.49337664945157,68.96758466294219 
 01/08  23:00:00,27.0,27.377155511064886,27.432112096828619,73.33673603596185 
 01/08  24:00:00,27.0,26.519593012502303,26.57353367551994,77.12526177823884 
 01/09  01:00:00,26.812500000000005,25.810473136154955,25.866173744538114,80.36355413346698 
 01/09  02:00:00,26.45,25.2118345528609,25.274469312930987,83.152304893937 
 01/09  03:00:00,26.1125,24.701072893943868,24.76802191944566,85.6679842737494 
 01/09  04:00:00,26.0,24.275476919935195,24.343806643949855,87.86864322470531 
 01/09  05:00:00,26.0,23.9133897258646,23.98865755930723,89.81621848417996 
 01/09  06:00:00,26.0,23.620877632599208,23.698564626883028,91.48660622715606 
 01/09  07:00:00,26.812499999999998,23.64462864102943,23.700053852409643,91.51308707350802 
 01/09  08:00:00,28.175,24.49114566874973,24.475560725722365,87.37263564095102 
 01/09  09:00:00,29.5125,26.38192248967888,26.315855188008137,78.36020407563757 
 01/09  10:00:00,30.437500000000005,28.724750704475875,28.613367450675278,68.50592358348267 
 01/09  11:00:00,31.075,30.973478557019143,30.809138312471324,60.36704055237922 
 01/09  12:00:00,31.7375,33.07316788559274,32.841968945226167,53.79463710933178 
 01/09  13:00:00,31.812500000000005,34.84218949592503,34.56391053779369,48.82750305532265 
 01/09  14:00:00,31.45,36.47716660663848,36.21799316799162,44.52307570050901 
 01/09  15:00:00,31.1125,37.70747584130046,37.54378840851101,41.39453302773617 
 01/09  16:00:00,30.375,38.30973618382507,38.30458241517234,39.718587758740948 
 01/09  17:00:00,29.375,38.04529133157429,38.19515807671566,39.95534005925484 
 01/09  18:00:00,28.375,36.66455450421934,36.979376597150928,42.72530709438247 
 01/09  19:00:00,27.812500000000005,34.61411457796711,34.90251513249064,47.914597222988678 
 01/09  20:00:00,27.45,32.611075348225167,32.80410093172292,53.85824185332205 
 01/09  21:00:00,27.1125,30.88387879226088,31.0218334123296,59.601294168986118 
 01/09  22:00:00,26.812500000000005,29.429695395084033,29.541776166354425,64.89122977072872 
 01/09  23:00:00,26.45,28.19577535454,28.289321332740145,69.76460858018784 
 01/09  24:00:00,26.1125,27.137094372238999,27.21780016489735,74.26393269900504 
 01/10  01:00:00,25.812500000000005,26.224937744836468,26.30427914409477,78.3121825382113 
 01/10  02:00:00,25.45,25.428407314393799,25.510132333381809,81.99891266410869 
 01/10  03:00:00,25.1125,24.71826393950991,24.80587859375226,85.47752610577175 
 01/10  04:00:00,24.562499999999998,24.075145019674435,24.172414903522364,88.77929726927204 
 01/10  05:00:00,23.925,23.4778032811029,23.58654208122992,91.96175108423458 
 01/10  06:00:00,23.2625,22.97815170588484,23.072607132285325,94.91653784163128 
 01/10  07:00:00,24.25,23.00915264616296,23.049594627832645,95.08414230186976 
 01/10  08:00:00,26.25,23.992719355462069,23.97485236313897,90.01308393450745 
