Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/06  13:00:00,30.187499999999998,34.70100095663855,34.634300039411218,48.57884486341502 
 01/06  14:00:00,30.55,35.808509301029577,35.67633640873192,45.81299646598045 
 01/06  15:00:00,30.8875,36.70542081423562,36.59084874729358,43.55265673648323 
 01/06  16:00:00,30.375,37.02547954739155,37.01770910435418,42.54691640011162 
 01/06  17:00:00,29.375,36.7394405125911,36.8924497877718,42.83966122777746 
 01/06  18:00:00,28.375,35.61579670250481,35.93838135201294,45.17753677209237 
 01/06  19:00:00,27.562499999999998,33.690209430370448,34.039777376029089,50.21618885045682 
 01/06  20:00:00,26.925,31.64820835953254,31.915291802414214,56.573107550671767 
 01/06  21:00:00,26.2625,29.892973294131644,30.08564670080446,62.81730773228272 
 01/06  22:00:00,25.874999999999998,28.43195263271513,28.58255579034795,68.48100066908296 
 01/06  23:00:00,25.7375,27.228053766971305,27.344571990826798,73.5720774907913 
 01/06  24:00:00,25.575,26.233361452976703,26.3263565200427,78.105371937206 
 01/07  01:00:00,25.374999999999998,25.404432013565005,25.48998856731592,82.0671386563176 
 01/07  02:00:00,25.2375,24.70716219834207,24.78839779155343,85.51313799582043 
 01/07  03:00:00,25.075,24.114739974985495,24.19285776849389,88.58161356041468 
 01/07  04:00:00,24.812500000000005,23.594689128336439,23.6743328100955,91.44164317320278 
 01/07  05:00:00,24.45,23.111571844268018,23.20388909587313,94.10844175075961 
 01/07  06:00:00,24.1125,22.680805163913328,22.774330491856256,96.64662391462615 
 01/07  07:00:00,25.062500000000005,22.846247997011539,22.8698518899144,96.13057355754809 
 01/07  08:00:00,26.7,23.905896536598417,23.987201254848146,89.88926433259083 
 01/07  09:00:00,28.3625,25.54275674804613,25.613979664909779,81.58723483684116 
 01/07  10:00:00,29.625,27.806747926215399,27.783237696674463,71.82331364699306 
 01/07  11:00:00,30.625,30.078499111992405,29.96290121339495,63.26432721709921 
 01/07  12:00:00,31.625,32.35000880440829,32.14291141126715,55.85390128013289 
 01/07  13:00:00,31.562499999999998,34.20677010618957,34.003017834355947,50.30276968225259 
 01/07  14:00:00,30.925,35.52475383268124,35.338102106867,46.70605193919653 
 01/07  15:00:00,30.2625,36.41670122186941,36.29930476405374,44.29698677854475 
 01/07  16:00:00,29.562499999999998,36.79077877043342,36.783333445633839,43.13723581412187 
 01/07  17:00:00,28.925,36.53793044670575,36.69155813753988,43.35500057700878 
 01/07  18:00:00,28.2625,35.433090710825428,35.739458466752569,45.69049026259425 
 01/07  19:00:00,27.812500000000005,33.60910794949653,33.92563838411422,50.53268631635811 
 01/07  20:00:00,27.45,31.688718047875619,31.92536710987894,56.57239851964973 
 01/07  21:00:00,27.1125,30.01730696056938,30.19677072389917,62.47771029773329 
 01/07  22:00:00,26.812500000000005,28.593778292061449,28.743681949082189,67.91075186087602 
 01/07  23:00:00,26.45,27.382056702165888,27.510002411509313,72.93579364035796 
 01/07  24:00:00,26.1125,26.349671607345866,26.465086637647866,77.54652746234649 
 01/08  01:00:00,26.0,25.4756296748255,25.58851612708169,81.61924231946459 
